case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm1;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:22:32.519477
algorithm1;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:22:33.519477
algorithm1;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 16:22:34.519477
algorithm1;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 16:22:35.519477
algorithm1;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 16:22:36.519477
algorithm1;trsv_4e+04;4e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 16:22:37.519477
algorithm1;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 16:22:38.519477
algorithm17;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:49:11.519477
algorithm17;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:49:12.519477
algorithm17;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:49:13.519477
algorithm17;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 16:49:14.519477
algorithm17;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 16:49:15.519477
algorithm17;ml3 = qr_2.13e+07;2.13e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 16:49:16.519477
algorithm17;gemv_8e+04;8e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 16:49:17.519477
algorithm17;trsv_4e+04;4e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 16:49:18.519477
algorithm11;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 16:39:11.519477
algorithm11;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:39:12.519477
algorithm11;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:39:13.519477
algorithm11;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:39:14.519477
algorithm11;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 16:39:15.519477
algorithm11;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 16:39:16.519477
algorithm11;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 16:39:17.519477
algorithm11;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 16:39:18.519477
algorithm11;trsv_4e+04;4e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 16:39:19.519477
algorithm11;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 16:39:20.519477
algorithm42;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:30:51.519477
algorithm42;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:30:52.519477
algorithm42;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:30:53.519477
algorithm42;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:30:54.519477
algorithm42;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:30:55.519477
algorithm42;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 17:30:56.519477
algorithm42;ml5, ml4 = LAPACK.syev_2.67e+07;2.67e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 17:30:57.519477
algorithm42;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 17:30:58.519477
algorithm42;gemv_8e+04;8e+04;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 17:30:59.519477
algorithm42;gemv_200;200;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 17:31:00.519477
algorithm15;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 16:45:51.519477
algorithm15;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:45:52.519477
algorithm15;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:45:53.519477
algorithm15;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 16:45:54.519477
algorithm15;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:45:55.519477
algorithm15;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 16:45:56.519477
algorithm15;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 16:45:57.519477
algorithm15;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 16:45:58.519477
algorithm15;trsv_4e+04;4e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 16:45:59.519477
algorithm15;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 16:46:00.519477
algorithm52;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:47:31.519477
algorithm52;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:47:32.519477
algorithm52;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:47:33.519477
algorithm52;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:47:34.519477
algorithm52;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 17:47:35.519477
algorithm52;trsm_4e+07;4e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 17:47:36.519477
algorithm52;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 17:47:37.519477
algorithm52;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:47:38.519477
algorithm24;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:00:51.519477
algorithm24;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:00:52.519477
algorithm24;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:00:53.519477
algorithm24;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:00:54.519477
algorithm24;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:00:55.519477
algorithm24;ml3 = qr_2.13e+07;2.13e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 17:00:56.519477
algorithm24;gemv_8e+04;8e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 17:00:57.519477
algorithm24;trsv_4e+04;4e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:00:58.519477
algorithm67;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:12:31.519477
algorithm67;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:12:32.519477
algorithm67;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:12:33.519477
algorithm67;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:12:34.519477
algorithm67;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:12:35.519477
algorithm67;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 18:12:36.519477
algorithm67;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 18:12:37.519477
algorithm67;trsm_4e+07;4e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 18:12:38.519477
algorithm67;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 18:12:39.519477
algorithm67;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 18:12:40.519477
algorithm20;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:54:11.519477
algorithm20;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:54:12.519477
algorithm20;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:54:13.519477
algorithm20;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 16:54:14.519477
algorithm20;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 16:54:15.519477
algorithm20;ml4 = qr_2.13e+07;2.13e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 16:54:16.519477
algorithm20;gemv_8e+04;8e+04;gemv!('T', 1.0, ml5, ml3, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 16:54:17.519477
algorithm20;trsv_4e+04;4e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 16:54:18.519477
algorithm60;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:00:51.519477
algorithm60;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:00:52.519477
algorithm60;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:00:53.519477
algorithm60;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:00:54.519477
algorithm60;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:00:55.519477
algorithm60;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 18:00:56.519477
algorithm60;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 18:00:57.519477
algorithm60;trsm_4e+07;4e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 18:00:58.519477
algorithm60;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 18:00:59.519477
algorithm60;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 18:01:00.519477
algorithm94;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:57:31.519477
algorithm94;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:57:32.519477
algorithm94;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:57:33.519477
algorithm94;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:57:34.519477
algorithm94;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:57:35.519477
algorithm94;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 18:57:36.519477
algorithm94;trsm_4e+07;4e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 18:57:37.519477
algorithm94;trsm_4e+07;4e+07;trsm!('L', 'L', 'T', 'N', 1.0, ml4, ml3);tmp90 = (L15^-T tmp219);2023-02-06 18:57:38.519477
algorithm94;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 18:57:39.519477
algorithm94;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp24 = (tmp90 tmp71);2023-02-06 18:57:40.519477
algorithm5;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:29:11.519477
algorithm5;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:29:12.519477
algorithm5;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:29:13.519477
algorithm5;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 16:29:14.519477
algorithm5;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 16:29:15.519477
algorithm5;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 16:29:16.519477
algorithm5;trsv_4e+04;4e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 16:29:17.519477
algorithm5;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 16:29:18.519477
algorithm84;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:40:51.519477
algorithm84;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:40:52.519477
algorithm84;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:40:53.519477
algorithm84;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:40:54.519477
algorithm84;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 18:40:55.519477
algorithm84;trsm_4e+07;4e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 18:40:56.519477
algorithm84;trsm_4e+07;4e+07;trsm!('R', 'L', 'N', 'N', 1.0, ml3, ml0);tmp72 = (tmp70 L15^-1);2023-02-06 18:40:57.519477
algorithm84;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp24 = (tmp72^T tmp68);2023-02-06 18:40:58.519477
algorithm58;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:57:31.519477
algorithm58;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:57:32.519477
algorithm58;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:57:33.519477
algorithm58;gemm_8e+07;8e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:57:34.519477
algorithm58;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:57:35.519477
algorithm58;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 17:57:36.519477
algorithm58;trsv_4e+04;4e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 17:57:37.519477
algorithm58;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:57:38.519477
algorithm50;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:44:11.519477
algorithm50;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:44:12.519477
algorithm50;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:44:13.519477
algorithm50;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:44:14.519477
algorithm50;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 17:44:15.519477
algorithm50;trsm_4e+07;4e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 17:44:16.519477
algorithm50;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 17:44:17.519477
algorithm50;trsv_4e+04;4e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:44:18.519477
algorithm88;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:47:31.519477
algorithm88;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:47:32.519477
algorithm88;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:47:33.519477
algorithm88;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:47:34.519477
algorithm88;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 18:47:35.519477
algorithm88;trsm_4e+07;4e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 18:47:36.519477
algorithm88;trsm_4e+07;4e+07;trsm!('L', 'L', 'T', 'N', 1.0, ml4, ml3);tmp90 = (L15^-T tmp219);2023-02-06 18:47:37.519477
algorithm88;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:47:38.519477
algorithm88;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 18:47:39.519477
algorithm88;gemv_4e+05;4e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp24 = (tmp90 tmp71);2023-02-06 18:47:40.519477
algorithm37;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:22:31.519477
algorithm37;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:22:32.519477
algorithm37;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:22:33.519477
algorithm37;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:22:34.519477
algorithm37;ml4, ml3 = LAPACK.syev_2.67e+07;2.67e+07;ml4, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 17:22:35.519477
algorithm37;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml5);tmp21 = (tmp12^T tmp68);2023-02-06 17:22:36.519477
algorithm37;gemv_8e+04;8e+04;gemv!('T', 1.0, ml3, ml5, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 17:22:37.519477
algorithm37;gemv_200;200;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 17:22:38.519477
algorithm73;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:22:31.519477
algorithm73;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:22:32.519477
algorithm73;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:22:33.519477
algorithm73;gemm_8e+07;8e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:22:34.519477
algorithm73;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 18:22:35.519477
algorithm73;ml3 = qr_2.13e+07;2.13e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 18:22:36.519477
algorithm73;gemv_8e+04;8e+04;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 18:22:37.519477
algorithm73;trsv_4e+04;4e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 18:22:38.519477
algorithm82;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:37:31.519477
algorithm82;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:37:32.519477
algorithm82;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:37:33.519477
algorithm82;LAPACK.potrf_2.67e+06;2.67e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 18:37:34.519477
algorithm82;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:37:35.519477
algorithm82;trsm_4e+07;4e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 18:37:36.519477
algorithm82;trsm_4e+07;4e+07;trsm!('R', 'L', 'N', 'N', 1.0, ml3, ml0);tmp72 = (tmp70 L15^-1);2023-02-06 18:37:37.519477
algorithm82;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp24 = (tmp72^T tmp68);2023-02-06 18:37:38.519477
algorithm79;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:32:31.519477
algorithm79;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:32:32.519477
algorithm79;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:32:33.519477
algorithm79;gemm_8e+07;8e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:32:34.519477
algorithm79;gemv_4e+05;4e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 18:32:35.519477
algorithm79;ml5, ml3 = LAPACK.syev_2.67e+07;2.67e+07;ml5, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:32:36.519477
algorithm79;gemv_8e+04;8e+04;gemv!('T', 1.0, ml3, ml4, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 18:32:37.519477
algorithm79;gemv_200;200;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 18:32:38.519477
algorithm29;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:09:11.519477
algorithm29;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:09:12.519477
algorithm29;trsm_2e+08;2e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:09:13.519477
algorithm29;syrk_4e+07;4e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:09:14.519477
