case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm26;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 17:38:31.129680
algorithm7;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:06:44.129680
algorithm7;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:06:45.129680
algorithm7;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:06:46.129680
algorithm7;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 17:06:47.129680
algorithm7;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:06:48.129680
algorithm7;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:06:49.129680
algorithm7;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2023-02-06 17:06:50.129680
algorithm7;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2023-02-06 17:06:51.129680
algorithm51;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:20:04.129680
algorithm51;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:20:05.129680
algorithm51;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:20:06.129680
algorithm51;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:20:07.129680
algorithm51;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 18:20:08.129680
algorithm51;ml5, ml3 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:20:09.129680
algorithm51;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml3, ml4, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 18:20:10.129680
algorithm51;gemv_150;150;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 18:20:11.129680
algorithm1;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 16:56:44.129680
algorithm1;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 16:56:45.129680
algorithm1;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 16:56:46.129680
algorithm1;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 16:56:47.129680
algorithm1;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 16:56:48.129680
algorithm1;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 16:56:49.129680
algorithm1;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 16:56:50.129680
algorithm1;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 16:56:51.129680
algorithm17;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:23:24.129680
algorithm17;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:23:25.129680
algorithm17;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:23:26.129680
algorithm17;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:23:27.129680
algorithm17;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:23:28.129680
algorithm17;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:23:29.129680
algorithm17;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:23:30.129680
algorithm17;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:23:31.129680
algorithm17;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:23:32.129680
algorithm17;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:23:33.129680
algorithm11;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:13:24.129680
algorithm11;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:13:25.129680
algorithm11;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:13:26.129680
algorithm11;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:13:27.129680
algorithm11;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:13:28.129680
algorithm11;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:13:29.129680
algorithm11;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:13:30.129680
algorithm11;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:13:31.129680
algorithm11;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:13:32.129680
algorithm11;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:13:33.129680
algorithm42;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:05:04.129680
algorithm42;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:05:05.129680
algorithm42;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:05:06.129680
algorithm42;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:05:07.129680
algorithm42;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:05:08.129680
algorithm42;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:05:09.129680
algorithm42;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 18:05:10.129680
algorithm42;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 18:05:11.129680
algorithm42;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 18:05:12.129680
algorithm42;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 18:05:13.129680
algorithm15;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:20:04.129680
algorithm15;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:20:05.129680
algorithm15;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:20:06.129680
algorithm15;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:20:07.129680
algorithm15;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:20:08.129680
algorithm15;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:20:09.129680
algorithm15;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:20:10.129680
algorithm15;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:20:11.129680
algorithm15;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:20:12.129680
algorithm15;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:20:13.129680
algorithm52;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:21:44.129680
algorithm52;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:21:45.129680
algorithm52;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:21:46.129680
algorithm52;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:21:47.129680
algorithm52;ml4, ml3 = LAPACK.syev_1.13e+07;1.13e+07;ml4, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:21:48.129680
algorithm52;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml5);tmp21 = (tmp12^T tmp68);2023-02-06 18:21:49.129680
algorithm52;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml3, ml5, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 18:21:50.129680
algorithm52;gemv_150;150;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 18:21:51.129680
algorithm24;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:35:04.129680
algorithm24;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:35:05.129680
algorithm24;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:35:06.129680
algorithm24;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:35:07.129680
algorithm24;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:35:08.129680
algorithm24;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:35:09.129680
algorithm24;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:35:10.129680
algorithm24;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:35:11.129680
algorithm24;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 17:35:12.129680
algorithm24;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 17:35:13.129680
algorithm67;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:46:44.129680
algorithm67;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:46:45.129680
algorithm67;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:46:46.129680
algorithm67;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:46:47.129680
algorithm67;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:46:48.129680
algorithm67;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:46:49.129680
algorithm67;ml5, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:46:50.129680
algorithm67;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 18:46:51.129680
algorithm67;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:46:52.129680
algorithm67;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:46:53.129680
algorithm20;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:28:24.129680
algorithm20;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:28:25.129680
algorithm20;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:28:26.129680
algorithm20;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:28:27.129680
algorithm20;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:28:28.129680
algorithm20;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml4);tmp21 = (tmp56 tmp71);2023-02-06 17:28:29.129680
algorithm20;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml5);tmp14 = (tmp12^T tmp12);2023-02-06 17:28:30.129680
algorithm20;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml5);(L15 L15^T) = tmp14;2023-02-06 17:28:31.129680
algorithm20;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml5, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 17:28:32.129680
algorithm20;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml5, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:28:33.129680
algorithm60;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:35:04.129680
algorithm60;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:35:05.129680
algorithm60;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:35:06.129680
algorithm60;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:35:07.129680
algorithm60;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 18:35:08.129680
algorithm60;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:35:09.129680
algorithm60;ml5, ml4 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:35:10.129680
algorithm60;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 18:35:11.129680
algorithm60;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 18:35:12.129680
algorithm60;gemv_150;150;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 18:35:13.129680
algorithm94;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:31:44.129680
algorithm94;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:31:45.129680
algorithm94;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:31:46.129680
algorithm94;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:31:47.129680
algorithm94;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:31:48.129680
algorithm94;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:31:49.129680
algorithm94;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:31:50.129680
algorithm94;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:31:51.129680
algorithm94;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:31:52.129680
algorithm94;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:31:53.129680
algorithm5;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:03:24.129680
algorithm5;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:03:25.129680
algorithm5;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:03:26.129680
algorithm5;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:03:27.129680
algorithm5;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 17:03:28.129680
algorithm5;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:03:29.129680
algorithm5;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 17:03:30.129680
algorithm5;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:03:31.129680
algorithm84;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:15:04.129680
algorithm84;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:15:05.129680
algorithm84;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:15:06.129680
algorithm84;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 19:15:07.129680
algorithm84;gemm_4.5e+07;4.5e+07;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:15:08.129680
algorithm84;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:15:09.129680
algorithm84;trsv_2.25e+04;2.25e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2023-02-06 19:15:10.129680
algorithm84;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2023-02-06 19:15:11.129680
algorithm58;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:31:44.129680
algorithm58;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:31:45.129680
algorithm58;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:31:46.129680
algorithm58;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:31:47.129680
algorithm58;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 18:31:48.129680
algorithm58;ml5, ml3 = LAPACK.syev_1.13e+07;1.13e+07;ml5, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:31:49.129680
algorithm58;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml3, ml4, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 18:31:50.129680
algorithm58;gemv_150;150;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 18:31:51.129680
algorithm50;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 18:18:24.129680
algorithm50;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 18:18:25.129680
algorithm50;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:18:26.129680
algorithm50;ml4, ml3 = LAPACK.syev_1.13e+07;1.13e+07;ml4, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:18:27.129680
algorithm50;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 18:18:28.129680
algorithm50;gemv_3e+05;3e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml5);tmp21 = (tmp12^T tmp68);2023-02-06 18:18:29.129680
algorithm50;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml3, ml5, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 18:18:30.129680
algorithm50;gemv_150;150;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 18:18:31.129680
algorithm88;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:21:44.129680
algorithm88;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 19:21:45.129680
algorithm88;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 19:21:46.129680
algorithm88;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 19:21:47.129680
algorithm88;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:21:48.129680
algorithm88;LAPACK.potrf_1.12e+06;1.12e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:21:49.129680
algorithm88;trsm_2.25e+07;2.25e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:21:50.129680
algorithm88;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 19:21:51.129680
algorithm88;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 19:21:52.129680
algorithm88;trsv_2.25e+04;2.25e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 19:21:53.129680
algorithm37;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:56:44.129680
algorithm37;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L2 L2^T) = M;2023-02-06 17:56:45.129680
algorithm37;trsm_1.5e+08;1.5e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L2^-1 X);2023-02-06 17:56:46.129680
algorithm37;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L2^-1 y);2023-02-06 17:56:47.129680
algorithm37;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L2^-T tmp68);2023-02-06 17:56:48.129680
algorithm37;syrk_2.25e+07;2.25e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:56:49.129680
algorithm37;gemv_3e+05;3e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:56:50.129680
algorithm37;ml4 = qr_9e+06;9e+06;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:56:51.129680
algorithm37;gemv_4.5e+04;4.5e+04;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 17:56:52.129680
algorithm37;trsv_2.25e+04;2.25e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 17:56:53.129680
