case:concept:name;concept:name;concept:flops;concept:kernel;concept:operation;timestamp:start
algorithm2;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:25:21.623025
algorithm2;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:25:22.623025
algorithm2;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 16:25:23.623025
algorithm2;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 16:25:24.623025
algorithm2;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 16:25:25.623025
algorithm2;trsv_9e+04;9e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 16:25:26.623025
algorithm2;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 16:25:27.623025
algorithm36;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:22:00.623025
algorithm36;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:22:01.623025
algorithm36;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:22:02.623025
algorithm36;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 17:22:03.623025
algorithm36;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:22:04.623025
algorithm36;ml5, ml4 = LAPACK.syev_9.01e+07;9.01e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 17:22:05.623025
algorithm36;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml4, ml3, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 17:22:06.623025
algorithm36;gemv_300;300;gemv!('N', 1.0, ml4, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 17:22:07.623025
algorithm97;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:03:40.623025
algorithm97;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 19:03:41.623025
algorithm97;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 19:03:42.623025
algorithm97;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:03:43.623025
algorithm97;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 19:03:44.623025
algorithm97;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 19:03:45.623025
algorithm97;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:03:46.623025
algorithm97;trsm_9e+07;9e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:03:47.623025
algorithm97;trsm_9e+07;9e+07;trsm!('L', 'L', 'T', 'N', 1.0, ml4, ml3);tmp90 = (L15^-T tmp219);2023-02-06 19:03:48.623025
algorithm97;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp24 = (tmp90 tmp71);2023-02-06 19:03:49.623025
algorithm59;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:00:20.623025
algorithm59;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:00:21.623025
algorithm59;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:00:22.623025
algorithm59;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:00:23.623025
algorithm59;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 18:00:24.623025
algorithm59;trsm_9e+07;9e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 18:00:25.623025
algorithm59;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:00:26.623025
algorithm59;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 18:00:27.623025
algorithm59;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 18:00:28.623025
algorithm59;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 18:00:29.623025
algorithm6;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:32:00.623025
algorithm6;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:32:01.623025
algorithm6;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 16:32:02.623025
algorithm6;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:32:03.623025
algorithm6;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 16:32:04.623025
algorithm6;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 16:32:05.623025
algorithm6;trsv_9e+04;9e+04;trsv!('L', 'N', 'N', ml3, ml4);tmp23 = (L15^-1 tmp21);2023-02-06 16:32:06.623025
algorithm6;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 16:32:07.623025
algorithm95;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:00:20.623025
algorithm95;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 19:00:21.623025
algorithm95;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 19:00:22.623025
algorithm95;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 19:00:23.623025
algorithm95;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:00:24.623025
algorithm95;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:00:25.623025
algorithm95;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 19:00:26.623025
algorithm95;trsm_9e+07;9e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:00:27.623025
algorithm95;trsm_9e+07;9e+07;trsm!('L', 'L', 'T', 'N', 1.0, ml4, ml3);tmp90 = (L15^-T tmp219);2023-02-06 19:00:28.623025
algorithm95;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp24 = (tmp90 tmp71);2023-02-06 19:00:29.623025
algorithm70;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:18:40.623025
algorithm70;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:18:41.623025
algorithm70;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:18:42.623025
algorithm70;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 18:18:43.623025
algorithm70;gemm_1.8e+08;1.8e+08;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:18:44.623025
algorithm70;ml4 = qr_7.2e+07;7.2e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 18:18:45.623025
algorithm70;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml5, ml3, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 18:18:46.623025
algorithm70;trsv_9e+04;9e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 18:18:47.623025
algorithm55;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:53:40.623025
algorithm55;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:53:41.623025
algorithm55;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:53:42.623025
algorithm55;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 17:53:43.623025
algorithm55;gemm_1.8e+08;1.8e+08;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:53:44.623025
algorithm55;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 17:53:45.623025
algorithm55;trsv_9e+04;9e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2023-02-06 17:53:46.623025
algorithm55;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2023-02-06 17:53:47.623025
algorithm31;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:13:40.623025
algorithm31;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:13:41.623025
algorithm31;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:13:42.623025
algorithm31;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:13:43.623025
algorithm31;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:13:44.623025
algorithm31;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 17:13:45.623025
algorithm31;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:13:46.623025
algorithm31;ml4 = qr_7.2e+07;7.2e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:13:47.623025
algorithm31;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 17:13:48.623025
algorithm31;trsv_9e+04;9e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 17:13:49.623025
algorithm62;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 18:05:20.623025
algorithm62;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:05:21.623025
algorithm62;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:05:22.623025
algorithm62;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:05:23.623025
algorithm62;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 18:05:24.623025
algorithm62;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 18:05:25.623025
algorithm62;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 18:05:26.623025
algorithm62;trsm_9e+07;9e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 18:05:27.623025
algorithm62;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp23 = (tmp219 tmp71);2023-02-06 18:05:28.623025
algorithm62;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 18:05:29.623025
algorithm69;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:17:00.623025
algorithm69;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:17:01.623025
algorithm69;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:17:02.623025
algorithm69;gemm_1.8e+08;1.8e+08;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:17:03.623025
algorithm69;ml3 = qr_7.2e+07;7.2e+07;ml3 = qr!(ml3);(Q16 R17) = tmp14;2023-02-06 18:17:04.623025
algorithm69;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 18:17:05.623025
algorithm69;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml5, ml4, 0.0, ml6);tmp25 = (Q16^T tmp21);2023-02-06 18:17:06.623025
algorithm69;trsv_9e+04;9e+04;trsv!('U', 'N', 'N', ml7, ml6);tmp24 = (R17^-1 tmp25);2023-02-06 18:17:07.623025
algorithm4;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:28:40.623025
algorithm4;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:28:41.623025
algorithm4;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:28:42.623025
algorithm4;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 16:28:43.623025
algorithm4;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 16:28:44.623025
algorithm4;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 16:28:45.623025
algorithm4;trsv_9e+04;9e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2023-02-06 16:28:46.623025
algorithm4;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2023-02-06 16:28:47.623025
algorithm9;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 16:37:00.623025
algorithm9;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:37:01.623025
algorithm9;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:37:02.623025
algorithm9;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 16:37:03.623025
algorithm9;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 16:37:04.623025
algorithm9;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:37:05.623025
algorithm9;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 16:37:06.623025
algorithm9;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 16:37:07.623025
algorithm9;trsv_9e+04;9e+04;trsv!('L', 'N', 'N', ml4, ml5);tmp23 = (L15^-1 tmp21);2023-02-06 16:37:08.623025
algorithm9;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml4, ml5);tmp24 = (L15^-T tmp23);2023-02-06 16:37:09.623025
algorithm33;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:17:00.623025
algorithm33;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:17:01.623025
algorithm33;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:17:02.623025
algorithm33;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:17:03.623025
algorithm33;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp21 = (tmp12^T tmp68);2023-02-06 17:17:04.623025
algorithm33;ml5, ml3 = LAPACK.syev_9.01e+07;9.01e+07;ml5, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 17:17:05.623025
algorithm33;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml3, ml4, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 17:17:06.623025
algorithm33;gemv_300;300;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 17:17:07.623025
algorithm74;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 18:25:20.623025
algorithm74;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 18:25:21.623025
algorithm74;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 18:25:22.623025
algorithm74;gemm_1.8e+08;1.8e+08;gemm!('T', 'N', 1.0, ml0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 18:25:23.623025
algorithm74;ml4, ml3 = LAPACK.syev_9.01e+07;9.01e+07;ml4, ml3 = LAPACK.syev!('V', 'L', ml3);(Z18 W19 Z18^T) = tmp14;2023-02-06 18:25:24.623025
algorithm74;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml5);tmp21 = (tmp12^T tmp68);2023-02-06 18:25:25.623025
algorithm74;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml3, ml5, 0.0, ml6);tmp268 = (Z18^T tmp21);2023-02-06 18:25:26.623025
algorithm74;gemv_300;300;gemv!('N', 1.0, ml3, ml6, 0.0, ml7);tmp269 = (W19^-1 tmp268);2023-02-06 18:25:27.623025
algorithm99;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 19:07:00.623025
algorithm99;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 19:07:01.623025
algorithm99;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 19:07:02.623025
algorithm99;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 19:07:03.623025
algorithm99;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 19:07:04.623025
algorithm99;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 19:07:05.623025
algorithm99;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 19:07:06.623025
algorithm99;trsm_9e+07;9e+07;trsm!('L', 'L', 'N', 'N', 1.0, ml4, ml3);tmp219 = (L15^-1 tmp56);2023-02-06 19:07:07.623025
algorithm99;trsm_9e+07;9e+07;trsm!('L', 'L', 'T', 'N', 1.0, ml4, ml3);tmp90 = (L15^-T tmp219);2023-02-06 19:07:08.623025
algorithm99;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp24 = (tmp90 tmp71);2023-02-06 19:07:09.623025
algorithm41;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:30:20.623025
algorithm41;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:30:21.623025
algorithm41;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:30:22.623025
algorithm41;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:30:23.623025
algorithm41;ml5, ml4 = LAPACK.syev_9.01e+07;9.01e+07;ml5, ml4 = LAPACK.syev!('V', 'L', ml4);(Z18 W19 Z18^T) = tmp14;2023-02-06 17:30:24.623025
algorithm41;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:30:25.623025
algorithm41;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 17:30:26.623025
algorithm41;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml6);tmp21 = (tmp56 tmp71);2023-02-06 17:30:27.623025
algorithm41;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml4, ml6, 0.0, ml7);tmp268 = (Z18^T tmp21);2023-02-06 17:30:28.623025
algorithm41;gemv_300;300;gemv!('N', 1.0, ml4, ml7, 0.0, ml8);tmp269 = (W19^-1 tmp268);2023-02-06 17:30:29.623025
algorithm26;transpose_1;1;transpose!(ml3, ml0);tmp56 = X^T;2023-02-06 17:05:20.623025
algorithm26;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:05:21.623025
algorithm26;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:05:22.623025
algorithm26;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:05:23.623025
algorithm26;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 17:05:24.623025
algorithm26;trsv_1e+06;1e+06;trsv!('L', 'T', 'N', ml1, ml2);tmp71 = (L7^-T tmp68);2023-02-06 17:05:25.623025
algorithm26;ml4 = qr_7.2e+07;7.2e+07;ml4 = qr!(ml4);(Q16 R17) = tmp14;2023-02-06 17:05:26.623025
algorithm26;gemv_6e+05;6e+05;gemv!('N', 1.0, ml3, ml2, 0.0, ml5);tmp21 = (tmp56 tmp71);2023-02-06 17:05:27.623025
algorithm26;gemv_1.8e+05;1.8e+05;gemv!('T', 1.0, ml6, ml5, 0.0, ml7);tmp25 = (Q16^T tmp21);2023-02-06 17:05:28.623025
algorithm26;trsv_9e+04;9e+04;trsv!('U', 'N', 'N', ml8, ml7);tmp24 = (R17^-1 tmp25);2023-02-06 17:05:29.623025
algorithm7;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:33:40.623025
algorithm7;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 16:33:41.623025
algorithm7;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 16:33:42.623025
algorithm7;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml3);tmp21 = (tmp12^T tmp68);2023-02-06 16:33:43.623025
algorithm7;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml4);tmp14 = (tmp12^T tmp12);2023-02-06 16:33:44.623025
algorithm7;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml4);(L15 L15^T) = tmp14;2023-02-06 16:33:45.623025
algorithm7;trsv_9e+04;9e+04;trsv!('L', 'N', 'N', ml4, ml3);tmp23 = (L15^-1 tmp21);2023-02-06 16:33:46.623025
algorithm7;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml4, ml3);tmp24 = (L15^-T tmp23);2023-02-06 16:33:47.623025
algorithm51;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 17:47:00.623025
algorithm51;trsm_3e+08;3e+08;trsm!('L', 'L', 'N', 'N', 1.0, ml1, ml0);tmp12 = (L7^-1 X);2023-02-06 17:47:01.623025
algorithm51;syrk_9e+07;9e+07;syrk!('L', 'T', 1.0, ml0, 0.0, ml3);tmp14 = (tmp12^T tmp12);2023-02-06 17:47:02.623025
algorithm51;trsv_1e+06;1e+06;trsv!('L', 'N', 'N', ml1, ml2);tmp68 = (L7^-1 y);2023-02-06 17:47:03.623025
algorithm51;LAPACK.potrf_9e+06;9e+06;LAPACK.potrf!('L', ml3);(L15 L15^T) = tmp14;2023-02-06 17:47:04.623025
algorithm51;trsm_9e+07;9e+07;trsm!('R', 'L', 'T', 'N', 1.0, ml3, ml0);tmp70 = (tmp12 L15^-T);2023-02-06 17:47:05.623025
algorithm51;gemv_6e+05;6e+05;gemv!('T', 1.0, ml0, ml2, 0.0, ml4);tmp23 = (tmp70^T tmp68);2023-02-06 17:47:06.623025
algorithm51;trsv_9e+04;9e+04;trsv!('L', 'T', 'N', ml3, ml4);tmp24 = (L15^-T tmp23);2023-02-06 17:47:07.623025
algorithm1;LAPACK.potrf_3.33e+08;3.33e+08;LAPACK.potrf!('L', ml1);(L7 L7^T) = M;2023-02-06 16:23:40.623025
